Trajectories
100
,,Y_Hara_Hand:forearm,,,Y_Hara_Hand:mp,,,Y_Hara_Hand:PIP,,,Y_Hara_Hand:DIP,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
169,0,333.724701,76.415062,78.541611,322.223816,105.686417,130.422424,273.746979,124.434189,155.419464,124.724228,166.887192,147.092270
170,0,333.713257,76.403343,78.530884,322.221954,105.672058,130.431763,273.736694,124.421608,155.423691,124.794685,166.842484,147.085449
171,0,333.740845,76.414169,78.554230,322.196533,105.707443,130.395645,273.720551,124.446152,155.381775,124.710915,166.861542,147.108978
172,0,333.723511,76.383667,78.544952,322.195099,105.693939,130.380371,273.746002,124.428909,155.378113,124.703575,166.860321,147.120392
173,0,333.727997,76.372871,78.561813,322.192596,105.679504,130.380463,273.747192,124.387146,155.358017,124.724434,166.857895,147.109467
174,0,333.778656,76.366554,78.562775,322.227753,105.578949,130.420364,273.767517,124.350868,155.417435,124.660255,166.858459,147.127853
175,0,333.771240,76.386490,78.584198,322.234528,105.644066,130.443283,273.757812,124.359192,155.405762,124.651634,166.865341,147.127991
176,0,333.734009,76.394814,78.577690,322.200439,105.706383,130.416229,273.695068,124.424698,155.392090,124.628677,166.861267,147.150772
177,0,333.758728,76.356155,78.633644,322.201233,105.703354,130.425934,273.712646,124.458138,155.396027,124.605820,166.857513,147.110550
178,0,333.775543,76.377197,78.646179,322.216278,105.675728,130.452682,273.719208,124.448265,155.416245,124.592323,166.895584,147.139511
179,0,333.718018,76.371735,78.649147,322.166534,105.709930,130.465607,273.690979,124.470207,155.405609,124.631363,166.912277,147.076828
180,0,333.672119,76.396034,78.660446,322.141876,105.733261,130.448181,273.666687,124.506302,155.414902,124.594093,166.954941,147.086929
181,0,333.706879,76.409897,78.680252,322.124878,105.813736,130.437851,273.638885,124.553650,155.392426,124.582664,166.958633,147.105179
182,0,333.693909,76.446793,78.686935,322.139282,105.773468,130.499039,273.655121,124.522781,155.421616,124.582832,166.935623,147.088989
183,0,333.706879,76.477432,78.701279,322.146698,105.785896,130.522400,273.639862,124.507576,155.429382,124.532722,167.000610,147.068863
184,0,333.744812,76.511734,78.715263,322.139404,105.800674,130.569656,273.624756,124.543358,155.433167,124.553406,167.004364,147.074921
185,0,333.735596,76.528152,78.778618,322.117859,105.895958,130.564926,273.580322,124.595963,155.426239,124.566231,167.024872,147.068832
186,0,333.785522,76.526947,78.811821,322.117096,105.853172,130.606155,273.600311,124.584190,155.480377,124.560410,166.987396,147.042648
187,0,333.807953,76.545387,78.844826,322.125031,105.876633,130.640717,273.596893,124.601280,155.469574,124.533615,166.949066,147.039291
188,0,333.825592,76.501617,78.921387,322.122437,105.876915,130.646042,273.605957,124.624130,155.513306,124.473946,166.996841,147.085495
189,0,333.794312,76.522331,78.896004,322.122437,105.885513,130.664642,273.594147,124.633469,155.496216,124.562256,166.948425,147.098587
190,0,333.848236,76.490120,78.941673,322.131622,105.876457,130.671982,273.573944,124.613884,155.515778,124.571793,166.911316,147.069290
191,0,333.823761,76.519371,78.927612,322.123413,105.879234,130.694290,273.572968,124.610390,155.524887,124.631599,166.898422,147.049896
192,0,333.789948,76.532684,78.921051,322.085907,105.887611,130.696976,273.553986,124.617401,155.511688,124.839264,166.847000,146.981277
193,0,333.760712,76.548920,78.921692,322.060760,105.949150,130.641495,273.487396,124.654816,155.457047,124.552948,166.899170,147.103470
194,0,333.680847,76.530289,78.880203,322.006470,105.869011,130.662720,273.489594,124.598366,155.483444,124.834007,166.835556,146.962112
195,0,333.666382,76.533203,78.867325,321.962067,105.928093,130.580994,273.431854,124.636131,155.423981,124.575172,166.872559,147.016373
196,0,333.581421,76.526581,78.836281,321.921844,105.937981,130.569458,273.404449,124.625862,155.444275,124.547195,166.895935,147.022888
197,0,333.572754,76.517105,78.810944,321.919250,105.940178,130.537018,273.421631,124.668579,155.423218,124.773865,166.843063,146.934158
198,0,333.533203,76.534988,78.788353,321.899689,105.956406,130.523148,273.417084,124.678581,155.404816,124.563080,166.890640,146.980865
199,0,333.520782,76.545425,78.740257,321.914612,105.983543,130.491989,273.382202,124.695709,155.380341,124.527893,166.957413,146.999146
200,0,333.554810,76.531479,78.754303,321.895294,106.006310,130.481201,273.391602,124.741570,155.372406,124.797104,166.902252,146.907608
201,0,333.550812,76.585289,78.769073,321.926483,105.991203,130.502136,273.422516,124.748795,155.385529,124.768578,166.889587,146.887711
202,0,333.533691,76.627907,78.734711,321.900360,106.077942,130.473404,273.391418,124.769035,155.341812,124.484505,166.975449,146.974350
203,0,333.504639,76.673279,78.700615,321.884979,106.109016,130.426605,273.361603,124.813438,155.329163,124.472969,166.971725,146.948273
